isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
127853;2007;10;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2007;11;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2007;12;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2008;1;0.0;705.98;1;0.16676022874342583;1;0.4292561951507885;0
127853;2008;2;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2008;3;0.0;705.98;1;0.16676022874342583;1;0.4292561951507885;0
127853;2008;4;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2008;5;0.0;705.98;1;0.16676022874342583;1;0.4292561951507885;0
127853;2008;6;0.0;705.98;1;0.1147372378168861;1;1.6499141075773522;0
127853;2008;7;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2008;8;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2008;9;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2008;10;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2008;11;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2008;12;0.0;749.26;1;0.1556289539174482;1;0.40617397136122513;0
127853;2009;1;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2009;2;0.0;749.26;1;0.1556289539174482;1;0.40617397136122513;0
127853;2009;3;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2009;4;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2009;5;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2009;6;0.0;749.26;1;0.11673287774657937;1;1.5696227405031138;0
127853;2009;7;0.0;794.22;1;0.1130918969771374;1;1.4750110145225719;0
127853;2009;8;0.0;794.22;1;0.1543901303081972;1;0.37917001491786984;0
127853;2009;9;0.0;794.22;1;0.1130918969771374;1;1.4750110145225719;0
127853;2009;10;0.0;794.22;1;0.1130918969771374;1;1.4750110145225719;0
127853;2009;11;0.0;794.22;1;0.1543901303081972;1;0.37917001491786984;0
127853;2009;12;0.0;794.22;1;0.1130918969771374;1;1.4750110145225719;0
127853;2010;1;0.0;794.22;1;0.1130918969771374;1;1.4750110145225719;0
127853;2010;2;0.0;794.22;1;0.1130918969771374;1;1.4750110145225719;0
127853;2010;3;0.0;794.22;1;0.1543901303081972;1;0.37917001491786984;0
127853;2010;4;0.0;794.22;1;0.1130918969771374;1;1.4750110145225719;0
127853;2010;5;0.0;794.22;1;0.1543901303081972;1;0.37917001491786984;0
